year,gender,team,opponent,playerNum,playerName,setsPlayed,atkPts,atkErrors,atkTotal,atkPtsPer,assists,servePts,serveErrors,recErrors,digs,blkPts,blkAst,blkErrors,BHE,totalPts,isMale
2009,Female,York,Ottawa,8,Gina Morphy,5,0,0,5,0.0,41,3,2,0,22,0,0,0,0,3,0
2009,Female,York,Ottawa,9,Laura Scull,5,2,2,11,0.0,1,0,0,0,5,0,0,0,0,2,0
2009,Female,York,Ottawa,10,Sarah Sutton,5,15,6,53,0.17,0,1,2,1,15,2,0,0,0,18,0
2009,Female,York,Ottawa,12,Chantelle Lheureux,5,0,0,2,0.0,0,0,0,1,18,0,0,0,0,0,0
2009,Female,York,Ottawa,13,Eva Sopkova,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,York,Ottawa,14,Sarah Holloway,2,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0
2009,Female,Ottawa,York,3,Christina Grail,5,0,0,0,0.0,8,1,1,0,3,0,0,0,0,1,0
2009,Female,Ottawa,York,4,Kaely Whillans,5,6,3,22,0.136,0,3,3,0,1,2,0,0,0,11,0
2009,Female,Ottawa,York,5,Laura Edwards,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Ottawa,York,8,Melissa Morelli,5,11,8,37,0.081,0,1,1,1,14,1,0,0,0,13,0
2009,Female,Ottawa,York,9,Jane Berry,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Ottawa,York,10,Karina Krueger-Schwanke,5,15,7,55,0.145,0,0,2,0,25,0,0,0,0,15,0
2009,Female,Ottawa,York,11,Claudia Séguin,5,1,0,3,0.333,1,0,0,4,30,0,0,0,0,1,0
2009,Female,Ottawa,York,13,Kathryn Weihrer,5,0,0,0,0.0,1,0,2,0,1,0,0,0,0,0,0
2009,Female,Ottawa,York,14,Tess Edwards,5,4,3,24,0.042,33,3,1,0,10,0,0,0,0,7,0
2009,Female,Ottawa,York,15,Joanie Beauregard,5,6,4,22,0.091,3,1,4,2,6,13,0,0,0,20,0
2009,Female,Ottawa,York,16,Stephanie McGuinty,5,10,2,33,0.242,0,0,3,0,11,1,0,0,0,11,0
2009,Female,Windsor,Queen's,2,Milana McNamee,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Windsor,Queen's,3,Jovana Stranatic,3,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Windsor,Queen's,4,Jessica Shepley,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Windsor,Queen's,6,Jessica Beltran,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,Windsor,Queen's,7,Mackenzie Coyle,2,2,1,3,0.333,0,0,0,0,1,0,0,0,0,2,0
2009,Female,Windsor,Queen's,8,Michelle Pierce,3,2,0,11,0.182,0,0,0,0,1,0,0,0,0,2,0
2009,Female,Windsor,Queen's,10,Jennifer Ellig,3,3,1,8,0.25,0,0,0,0,3,0,0,0,0,3,0
2009,Female,Windsor,Queen's,12,Ana Vrcelj,3,8,3,18,0.278,1,0,0,0,1,1,0,0,0,9,0
2009,Female,Windsor,Queen's,14,Mackenzie Leckie,3,0,0,1,0.0,0,0,0,0,1,1,0,0,0,1,0
2009,Female,Windsor,Queen's,15,Kaila Seguin,3,9,7,31,0.065,0,2,0,0,4,2,0,0,0,13,0
2009,Female,Queen's,Windsor,1,Natalie Fisher,2,5,3,11,0.182,0,1,0,0,2,1,0,0,0,7,0
2009,Female,Queen's,Windsor,4,Lorna Button,3,6,4,16,0.125,1,0,0,0,8,1,0,0,0,7,0
2009,Female,Queen's,Windsor,6,Julie Lockwood,2,0,0,0,0.0,14,1,0,0,2,0,0,0,0,1,0
2009,Female,Queen's,Windsor,7,Colleen Ogilvie,3,14,1,19,0.684,0,2,0,0,3,0,0,0,0,16,0
2009,Female,Queen's,Windsor,8,Allison Grand,3,0,4,5,-0.8,0,1,0,0,1,0,0,0,0,1,0
2009,Female,Queen's,Windsor,9,Katarina Chan,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Queen's,Windsor,10,Becky Billings,3,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,0
2009,Female,Queen's,Windsor,11,Shannon Walsh,3,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0
2009,Female,Queen's,Windsor,12,Natalie Gray,3,13,6,26,0.269,0,2,0,0,8,0,0,0,0,15,0
2009,Female,Queen's,Windsor,13,Katie Matthews,1,3,1,4,0.5,0,0,0,0,0,0,0,0,0,3,0
2009,Female,Queen's,Windsor,14,Kristin Collins,3,0,0,1,0.0,22,0,0,0,0,0,0,0,0,0,0
2009,Female,Brock,Laurier,2,Ally Fast,3,1,1,2,0.0,22,1,0,0,6,0,0,0,1,2,0
2009,Female,Brock,Laurier,3,Shannon Anderson,3,6,4,28,0.071,2,0,1,3,10,0,0,0,0,6,0
2009,Female,Brock,Laurier,4,Tori Stirling,3,7,3,26,0.154,0,0,0,1,7,0,1,0,0,7,0
2009,Female,Brock,Laurier,12,Rachel Roorda,3,3,2,15,0.067,0,0,0,0,3,1,1,0,0,4,0
2009,Female,Brock,Laurier,15,Erin Mercer,3,10,3,30,0.233,1,0,0,0,5,0,3,0,0,10,0
2009,Female,Brock,Laurier,16,Katelyn Giesbrecht,3,2,2,10,0.0,0,0,0,0,1,0,1,0,0,2,0
2009,Female,Brock,Laurier,7,Heather Potts,3,3,1,4,0.5,0,1,0,0,1,0,1,0,0,4,0
2009,Female,Brock,Laurier,8,Emma Rokosh,1,0,1,1,-1.0,0,1,0,0,0,0,0,0,0,1,0
2009,Female,Brock,Laurier,13,Kaila Wiley,2,0,1,1,-1.0,1,0,0,0,7,0,0,0,0,0,0
2009,Female,Brock,Laurier,14,Leah Urquhart,2,0,0,0,0.0,0,0,0,2,5,0,1,0,0,0,0
2009,Female,Laurier,Brock,5,Julie Gordon,3,6,0,13,0.462,2,1,3,0,1,1,4,1,0,8,0
2009,Female,Laurier,Brock,8,T Andrew-Wasylik,3,15,4,31,0.355,2,3,0,0,13,0,1,0,0,18,0
2009,Female,Laurier,Brock,9,Brittany Brunt,3,1,1,3,0.0,38,1,1,0,6,0,3,0,1,2,0
2009,Female,Laurier,Brock,13,Megan Gilmore,3,5,0,12,0.417,0,1,0,0,2,0,5,0,0,6,0
2009,Female,Laurier,Brock,15,Victoria Altomare,3,8,3,24,0.208,1,0,1,0,11,0,3,0,0,8,0
2009,Female,Laurier,Brock,16,Kaitlin Sauder,3,12,3,25,0.36,0,1,1,1,8,0,2,0,0,13,0
2009,Female,Laurier,Brock,2,Victoria Cowley,3,0,0,0,0.0,0,0,0,0,16,0,0,0,0,0,0
2009,Female,Laurier,Brock,3,Alexandra Hyde,2,0,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0
2009,Female,Western,RMC,1,Christie-Lee Wilson,2,4,0,7,0.571,0,0,0,0,1,1,0,0,0,5,0
2009,Female,Western,RMC,3,Erin Lamont,2,5,1,7,0.571,0,1,0,0,2,1,0,0,0,7,0
2009,Female,Western,RMC,4,Claire Morrow,3,0,0,0,0.0,1,0,0,0,15,0,0,0,0,0,0
2009,Female,Western,RMC,8,Kaitlyn Ognibene,2,3,1,8,0.25,0,0,0,0,4,1,0,0,0,4,0
2009,Female,Western,RMC,9,Rebbeca Oxland,3,0,0,4,0.0,29,2,0,0,7,2,0,0,0,4,0
2009,Female,Western,RMC,11,Danielle Marshall,2,6,0,11,0.545,0,0,0,0,1,4,0,0,0,10,0
2009,Female,Western,RMC,14,Jennifer Pierce,2,3,2,9,0.111,2,0,0,0,9,0,0,0,0,3,0
2009,Female,Western,RMC,15,Caleigh Whitaker,1,3,2,11,0.091,0,0,0,0,7,1,0,0,0,4,0
2009,Female,Western,RMC,17,Jacqueline Hunter,2,9,2,16,0.438,0,0,0,0,5,0,0,0,0,9,0
2009,Female,RMC,Western,2,Brianne Baum,3,0,1,3,-0.333,26,1,0,0,2,0,0,0,0,1,0
2009,Female,RMC,Western,3,Glynis Rogers,3,1,1,12,0.0,0,0,0,0,1,0,0,0,0,1,0
2009,Female,RMC,Western,4,Melissa McCoy,3,9,4,34,0.147,0,0,0,0,4,0,0,0,0,9,0
2009,Female,RMC,Western,5,Nicole Shingoose,3,3,1,13,0.154,0,1,0,0,5,0,0,0,0,4,0
2009,Female,RMC,Western,6,Norah Collins,3,12,2,30,0.333,0,0,0,0,7,2,0,0,0,14,0
2009,Female,RMC,Western,8,Rebecca Fielding,3,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0
2009,Female,RMC,Western,11,Kelsey Chang,3,0,0,0,0.0,0,0,0,0,15,0,0,0,0,0,0
2009,Female,Windsor,RMC,2,Milana McNamee,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Windsor,RMC,3,Jovana Stranatic,1,0,0,0,0.0,0,0,0,0,5,0,0,0,0,0,0
2009,Female,Windsor,RMC,6,Jessica Beltran,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Windsor,RMC,7,Mackenzie Coyle,2,2,2,4,0.0,0,0,0,0,4,0,0,0,0,2,0
2009,Female,Windsor,RMC,8,Michelle Pierce,3,10,6,20,0.2,1,3,0,0,1,1,0,0,0,14,0
2009,Female,Windsor,RMC,10,Jennifer Ellig,3,3,5,11,-0.182,0,0,0,0,6,0,0,0,0,3,0
2009,Female,Windsor,RMC,12,Ana Vrcelj,2,5,3,8,0.25,0,2,0,0,1,1,0,0,0,8,0
2009,Female,Windsor,RMC,14,Mackenzie Leckie,3,1,3,4,-0.5,0,0,0,0,3,0,0,0,0,1,0
2009,Female,Windsor,RMC,15,Kaila Seguin,1,18,6,4,3.0,0,0,0,0,4,1,0,0,0,19,0
2009,Female,RMC,Windsor,2,Brianne Baum,5,0,0,1,0.0,47,4,0,0,3,1,0,0,0,5,0
2009,Female,RMC,Windsor,3,Glynis Rogers,5,2,2,6,0.0,0,1,0,0,5,6,0,0,0,9,0
2009,Female,RMC,Windsor,4,Melissa McCoy,5,24,7,50,0.34,0,3,0,0,10,1,0,0,0,28,0
2009,Female,RMC,Windsor,5,Nicole Shingoose,5,14,2,24,0.5,0,4,0,0,4,1,0,0,0,19,0
2009,Female,RMC,Windsor,6,Norah Collins,1,2,0,4,0.5,0,0,0,0,0,0,0,0,0,2,0
2009,Female,RMC,Windsor,8,Rebecca Fielding,4,0,0,1,0.0,0,0,0,0,4,0,0,0,0,0,0
2009,Female,RMC,Windsor,11,Kelsey Chang,5,5,0,11,0.455,0,0,0,0,8,0,0,0,0,5,0
2009,Female,McMaster,Toronto,1,Sarah Kiernan,4,8,2,31,0.194,2,2,3,0,2,6,0,0,0,16,0
2009,Female,McMaster,Toronto,2,Lauren Skelly,4,9,5,35,0.114,0,0,1,0,15,3,0,0,0,12,0
2009,Female,McMaster,Toronto,6,Genevieve Dumas,4,6,3,27,0.111,1,1,4,0,3,2,0,0,0,9,0
2009,Female,McMaster,Toronto,7,Kaila Janssen,5,10,8,40,0.05,0,1,1,0,13,0,0,0,0,11,0
2009,Female,McMaster,Toronto,13,Jennifer Holt,5,1,0,8,0.125,37,0,2,0,16,1,0,0,0,2,0
2009,Female,McMaster,Toronto,14,Larissa Puhach,5,9,3,38,0.158,0,1,1,0,24,1,0,0,0,11,0
2009,Female,McMaster,Toronto,3,Laura Cobb,3,0,0,0,0.0,0,1,2,0,1,0,0,0,0,1,0
2009,Female,McMaster,Toronto,4,Meagan Nederveen,5,0,0,0,0.0,0,0,0,0,18,0,0,0,0,0,0
2009,Female,McMaster,Toronto,5,Margot Randall,2,0,0,6,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,McMaster,Toronto,8,Shannon McRobert,2,1,0,5,0.2,0,0,2,0,2,0,0,0,0,1,0
2009,Female,Toronto,McMaster,1,K. Mahanna,5,1,0,3,0.333,45,2,0,0,15,1,0,0,0,4,0
2009,Female,Toronto,McMaster,8,K. Diesing,5,11,15,45,-0.089,2,1,2,0,20,0,0,0,0,12,0
2009,Female,Toronto,McMaster,9,H. Bansely,3,14,9,43,0.116,1,1,1,0,14,0,0,0,0,15,0
2009,Female,Toronto,McMaster,10,K. Valjas,5,20,7,55,0.236,1,1,2,0,11,4,1,0,0,25,0
2009,Female,Toronto,McMaster,11,S. Rossall,2,1,1,5,0.0,0,0,1,0,2,1,0,0,0,2,0
2009,Female,Toronto,McMaster,15,L. Willoughby,4,4,3,11,0.091,0,2,1,0,5,2,1,0,0,8,0
2009,Female,Toronto,McMaster,2,K. Rossal,4,1,0,3,0.333,1,0,1,0,9,1,1,0,0,2,0
2009,Female,Toronto,McMaster,4,R. Crosier,4,3,6,24,-0.125,0,1,1,0,8,1,1,0,0,5,0
2009,Female,Toronto,McMaster,17,A. Sweetman,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Waterloo,Ottawa,6,M. Mckenzie,3,2,4,12,-0.167,1,0,2,0,4,0,2,0,0,2,0
2009,Female,Waterloo,Ottawa,7,L. Ledas,3,5,2,14,0.214,1,1,0,0,0,0,5,1,0,6,0
2009,Female,Waterloo,Ottawa,9,L. Klein,3,6,0,18,0.333,0,2,3,1,12,0,0,0,0,8,0
2009,Female,Waterloo,Ottawa,10,K. Spack,3,0,0,3,0.0,0,0,0,1,7,0,0,0,0,0,0
2009,Female,Waterloo,Ottawa,11,K. Flanagan,3,8,4,33,0.121,0,0,0,0,8,0,3,0,0,8,0
2009,Female,Waterloo,Ottawa,13,B. Josipovic,3,10,4,29,0.207,0,0,1,0,16,2,3,1,0,12,0
2009,Female,Waterloo,Ottawa,14,K. Ng,3,1,0,4,0.25,25,2,1,0,13,0,1,0,0,3,0
2009,Female,Ottawa,Waterloo,3,Christina Grail,3,1,0,2,0.5,4,0,0,0,0,0,0,0,0,1,0
2009,Female,Ottawa,Waterloo,4,Kaely Whillans,3,4,0,8,0.5,0,0,1,0,0,1,3,0,0,5,0
2009,Female,Ottawa,Waterloo,5,Laura Edwards,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0
2009,Female,Ottawa,Waterloo,8,Melissa Morelli,3,6,5,24,0.042,1,0,1,1,10,0,3,0,0,6,0
2009,Female,Ottawa,Waterloo,10,Karina Krueger-Schwanke,3,8,8,28,0.0,0,2,0,0,18,0,0,0,0,10,0
2009,Female,Ottawa,Waterloo,11,Claudia Séguin,3,0,0,1,0.0,0,0,0,0,15,0,0,0,0,0,0
2009,Female,Ottawa,Waterloo,13,Kathryn Weihrer,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,0
2009,Female,Ottawa,Waterloo,14,Tess Edwards,3,0,2,9,-0.222,22,0,1,0,2,0,0,0,0,0,0
2009,Female,Ottawa,Waterloo,15,Joanie Beauregard,3,5,1,23,0.174,0,1,3,0,8,2,0,0,0,8,0
2009,Female,Ottawa,Waterloo,16,Stephanie McGuinty,3,6,8,27,-0.074,0,0,0,1,8,0,0,0,0,6,0
2009,Female,Ryerson,York,1,Haley Wolfenden,4,1,0,4,0.25,43,1,0,0,9,0,4,0,0,2,0
2009,Female,Ryerson,York,2,Ali McComb,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Ryerson,York,4,Kasandra Bracken,4,8,3,23,0.217,0,1,0,0,3,1,11,0,0,10,0
2009,Female,Ryerson,York,9,Chelsea Blackall,4,0,0,0,0.0,0,0,0,0,11,0,0,0,0,0,0
2009,Female,Ryerson,York,11,Carli Yim,4,8,3,23,0.217,0,3,2,0,13,2,4,0,0,13,0
2009,Female,Ryerson,York,13,Jennifer Williams,4,14,1,37,0.351,0,2,1,0,12,0,3,0,0,16,0
2009,Female,Ryerson,York,14,Leah Saar,4,13,2,37,0.297,0,0,2,0,10,1,4,0,0,14,0
2009,Female,York,Ryerson,1,Kristina Vlcek,4,13,5,27,0.296,1,0,0,0,8,2,3,0,0,15,0
2009,Female,York,Ryerson,3,Dimitra Stathakos,3,0,0,0,0.0,0,0,1,0,3,0,0,0,0,0,0
2009,Female,York,Ryerson,4,Stephanie Green,4,0,1,3,-0.333,0,0,0,0,1,0,0,0,0,0,0
2009,Female,York,Ryerson,6,Thin Sriskandarajah,4,14,7,40,0.175,0,0,0,0,13,0,0,0,0,14,0
2009,Female,York,Ryerson,8,Gina Morphy,4,0,2,2,-1.0,32,3,0,0,12,0,1,0,0,3,0
2009,Female,York,Ryerson,9,Laura Scull,4,4,4,20,0.0,2,1,1,0,6,0,0,0,0,5,0
2009,Female,York,Ryerson,10,Sarah Sutton,4,12,7,39,0.128,0,2,2,0,17,0,3,0,0,14,0
2009,Female,York,Ryerson,11,Caroline Cooper,2,1,2,6,-0.167,1,0,0,0,0,0,0,0,0,1,0
2009,Female,York,Ryerson,12,Chantelle Lheureux,4,0,0,0,0.0,2,0,0,0,13,0,0,0,0,0,0
2009,Female,Laurier,Toronto,5,Julie Gordon,3,5,4,19,0.053,0,3,1,0,3,1,0,0,0,9,0
2009,Female,Laurier,Toronto,8,T Andrew-Wasylik,3,3,5,27,-0.074,0,3,0,0,9,0,0,0,0,6,0
2009,Female,Laurier,Toronto,9,Brittany Brunt,2,1,0,2,0.5,4,1,0,0,2,0,0,0,0,2,0
2009,Female,Laurier,Toronto,13,Megan Gilmore,2,3,3,9,0.0,0,0,0,0,0,0,0,0,0,3,0
2009,Female,Laurier,Toronto,15,Victoria Altomare,3,6,2,35,0.114,0,0,1,0,8,1,0,0,0,7,0
2009,Female,Laurier,Toronto,16,Kaitlin Sauder,3,2,4,21,-0.095,0,0,0,0,7,0,0,0,0,2,0
2009,Female,Laurier,Toronto,2,Victoria Cowley,3,0,0,0,0.0,1,0,0,0,19,0,0,0,0,0,0
2009,Female,Laurier,Toronto,3,Alexandra Hyde,2,0,0,0,0.0,0,0,1,0,2,0,0,0,0,0,0
2009,Female,Laurier,Toronto,4,Sarah Rosso,1,1,1,5,0.0,0,0,0,0,0,1,0,0,0,2,0
2009,Female,Laurier,Toronto,10,Amara Ilias,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0
2009,Female,Laurier,Toronto,11,Lauren Carter,3,1,1,4,0.0,15,1,0,0,9,0,0,0,0,2,0
2009,Female,Toronto,Laurier,1,K. Mahanna,3,1,0,4,0.25,42,1,0,0,13,0,0,0,0,2,0
2009,Female,Toronto,Laurier,4,R. Crosier,3,7,7,29,0.0,0,0,0,0,13,1,0,0,0,8,0
2009,Female,Toronto,Laurier,8,K. Diesing,3,14,8,37,0.162,0,0,1,0,13,0,0,0,0,14,0
2009,Female,Toronto,Laurier,10,K. Valjas,3,14,5,31,0.29,0,1,0,0,9,2,0,0,0,17,0
2009,Female,Toronto,Laurier,11,S. Rossall,2,1,3,8,-0.25,0,1,0,0,4,0,0,0,0,2,0
2009,Female,Toronto,Laurier,15,L. Willoughby,3,4,1,5,0.6,0,0,1,0,1,3,0,0,0,7,0
2009,Female,Toronto,Laurier,2,K. Rossal,2,2,0,6,0.333,0,0,0,0,2,1,0,0,0,3,0
2009,Female,Toronto,Laurier,6,A. Hudson,1,2,1,6,0.167,0,0,1,0,3,0,0,0,0,2,0
2009,Female,Toronto,Laurier,17,A. Sweetman,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
2009,Female,RMC,Queen's,2,Brianne Baum,3,0,0,2,0.0,11,0,0,0,6,0,0,0,0,0,0
2009,Female,RMC,Queen's,3,Glynis Rogers,3,2,0,9,0.222,1,1,0,0,5,0,0,0,0,3,0
2009,Female,RMC,Queen's,4,Melissa McCoy,3,5,1,22,0.182,0,0,0,0,4,0,0,0,0,5,0
2009,Female,RMC,Queen's,5,Nicole Shingoose,3,4,4,15,0.0,0,1,0,0,7,0,0,0,0,5,0
2009,Female,RMC,Queen's,8,Rebecca Fielding,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,RMC,Queen's,11,Kelsey Chang,3,2,3,12,-0.083,0,1,0,0,4,0,0,0,0,3,0
2009,Female,Queen's,RMC,1,Natalie Fisher,3,9,3,17,0.353,2,0,0,0,3,0,0,0,0,9,0
2009,Female,Queen's,RMC,3,Anna Pedjase,2,4,0,0,0.0,18,2,0,0,0,0,0,0,0,6,0
2009,Female,Queen's,RMC,4,Lorna Button,2,3,0,6,0.5,0,0,0,0,3,0,0,0,0,3,0
2009,Female,Queen's,RMC,5,Katie Neville,2,4,1,5,0.6,0,1,0,0,1,1,0,0,0,6,0
2009,Female,Queen's,RMC,7,Colleen Ogilvie,2,2,1,6,0.167,1,0,0,0,0,0,0,0,0,2,0
2009,Female,Queen's,RMC,8,Allison Grand,2,3,1,6,0.333,0,3,0,0,1,1,0,0,0,7,0
2009,Female,Queen's,RMC,11,Shannon Walsh,3,0,0,0,0.0,0,0,0,0,12,0,0,0,0,0,0
2009,Female,Queen's,RMC,12,Natalie Gray,3,8,2,18,0.333,0,8,0,0,10,0,0,0,0,16,0
2009,Female,Queen's,RMC,13,Katie Matthews,1,2,0,3,0.667,0,1,0,0,0,1,0,0,0,4,0
2009,Female,Queen's,RMC,14,Kristin Collins,1,0,0,0,0.0,11,2,0,0,1,0,0,0,0,2,0
2009,Female,Guelph,Ryerson,1,Naomi Fukudome,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Guelph,Ryerson,4,Brooke Lloyd,3,7,2,16,0.312,0,0,1,0,3,1,0,0,0,8,0
2009,Female,Guelph,Ryerson,7,Melissa Mcginn,3,0,0,0,0.0,33,0,2,0,8,0,0,0,0,0,0
2009,Female,Guelph,Ryerson,8,Megan Canavan,3,0,0,0,0.0,1,0,0,0,7,0,0,0,0,0,0
2009,Female,Guelph,Ryerson,10,Kaitlyn Krizmanich,3,8,1,25,0.28,0,2,3,2,6,0,0,0,0,10,0
2009,Female,Guelph,Ryerson,11,Claire Sandor,3,4,5,25,-0.04,1,0,1,0,5,1,0,0,0,5,0
2009,Female,Guelph,Ryerson,12,Jenny Vance,1,0,3,6,-0.5,0,2,0,0,0,0,0,0,0,2,0
2009,Female,Guelph,Ryerson,13,Devon Jones,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Guelph,Ryerson,14,Erinn Bickle,3,10,2,21,0.381,0,2,1,0,0,3,0,1,0,15,0
2009,Female,Guelph,Ryerson,15,Kylen Van osch,3,10,2,18,0.444,2,0,2,0,2,1,0,0,0,11,0
2009,Female,Ryerson,Guelph,1,Haley Wolfenden,3,0,0,1,0.0,22,1,1,0,1,0,0,0,0,1,0
2009,Female,Ryerson,Guelph,2,Ali McComb,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Ryerson,Guelph,4,Kasandra Bracken,3,4,2,15,0.133,0,1,0,0,1,1,0,1,0,6,0
2009,Female,Ryerson,Guelph,6,Jana Champagne,2,2,2,9,0.0,0,1,0,0,2,0,0,0,0,3,0
2009,Female,Ryerson,Guelph,9,Chelsea Blackall,3,0,0,0,0.0,0,0,0,2,5,0,0,0,0,0,0
2009,Female,Ryerson,Guelph,11,Carli Yim,3,6,6,19,0.0,0,0,2,4,5,3,0,1,0,9,0
2009,Female,Ryerson,Guelph,13,Jennifer Williams,3,2,3,17,-0.059,0,0,0,0,5,0,0,0,0,2,0
2009,Female,Ryerson,Guelph,14,Leah Saar,3,2,4,23,-0.087,0,0,1,0,3,1,0,1,0,3,0
2009,Female,Ryerson,Guelph,17,Lindsay Franco,3,7,2,21,0.238,1,0,1,0,3,0,0,0,0,7,0
2009,Female,Guelph,York,1,Naomi Fukudome,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Guelph,York,4,Brooke Lloyd,4,12,5,34,0.206,0,1,3,0,9,1,4,0,0,14,0
2009,Female,Guelph,York,7,Melissa Mcginn,4,0,0,2,0.0,43,2,2,0,7,0,3,0,0,2,0
2009,Female,Guelph,York,8,Megan Canavan,4,0,0,0,0.0,0,0,0,0,16,0,0,0,0,0,0
2009,Female,Guelph,York,10,Kaitlyn Krizmanich,4,7,5,27,0.074,0,1,3,0,10,0,0,0,0,8,0
2009,Female,Guelph,York,11,Claire Sandor,4,10,6,29,0.138,0,1,2,0,5,0,4,0,0,11,0
2009,Female,Guelph,York,12,Jenny Vance,1,0,2,3,-0.667,0,0,0,0,0,0,0,0,0,0,0
2009,Female,Guelph,York,14,Erinn Bickle,4,12,3,28,0.321,1,3,2,0,1,0,8,0,0,15,0
2009,Female,York,Guelph,1,Kristina Vlcek,4,4,8,21,-0.19,1,0,0,0,9,5,3,0,0,9,0
2009,Female,York,Guelph,3,Dimitra Stathakos,3,0,0,0,0.0,0,0,2,0,1,0,0,0,0,0,0
2009,Female,York,Guelph,4,Stephanie Green,4,2,2,11,0.0,0,0,0,0,5,0,2,0,0,2,0
2009,Female,York,Guelph,6,Thin Sriskandarajah,4,7,6,37,0.027,0,1,0,0,13,0,0,0,0,8,0
2009,Female,York,Guelph,7,Dayna Herold,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
2009,Female,York,Guelph,8,Gina Morphy,4,0,0,0,0.0,17,0,0,0,13,0,1,0,0,0,0
2009,Female,York,Guelph,9,Laura Scull,4,4,5,24,-0.042,2,1,0,0,6,1,3,0,0,6,0
2009,Female,York,Guelph,10,Sarah Sutton,4,7,8,30,-0.033,0,1,0,0,12,0,1,0,0,8,0
2009,Female,York,Guelph,11,Caroline Cooper,2,0,2,2,-1.0,1,0,0,0,0,0,0,0,0,0,0
2009,Female,York,Guelph,12,Chantelle Lheureux,4,0,0,0,0.0,0,0,0,0,18,0,0,0,0,0,0
2009,Female,Windsor,Laurier,7,Mackenzie Coyle,3,2,2,6,0.0,0,0,0,2,3,0,0,0,0,2,0
2009,Female,Windsor,Laurier,8,Michelle Pierce,3,3,4,14,-0.071,0,0,1,0,0,0,3,0,0,3,0
2009,Female,Windsor,Laurier,10,Jennifer Ellig,1,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0
2009,Female,Windsor,Laurier,12,Ana Vrcelj,3,2,4,11,-0.182,1,0,1,0,4,0,0,0,1,2,0
2009,Female,Windsor,Laurier,15,Kaila Seguin,3,9,7,37,0.054,1,0,0,2,9,0,2,0,0,9,0
2009,Female,Windsor,Laurier,17,Jillian Fantuz,3,0,0,2,0.0,16,0,0,0,1,0,1,0,0,0,0
2009,Female,Windsor,Laurier,4,Jessica Shepley,3,2,2,10,0.0,0,0,0,0,2,0,0,0,0,2,0
2009,Female,Windsor,Laurier,6,Jessica Beltran,3,0,0,0,0.0,0,0,0,2,7,0,0,0,0,0,0
2009,Female,Windsor,Laurier,14,Mackenzie Leckie,3,1,0,6,0.167,0,0,1,0,3,0,0,0,0,1,0
2009,Female,Laurier,Windsor,5,Julie Gordon,3,2,1,4,0.25,2,1,2,0,2,0,2,0,0,3,0
2009,Female,Laurier,Windsor,8,T Andrew-Wasylik,3,10,3,23,0.304,0,2,1,0,3,0,1,0,0,12,0
2009,Female,Laurier,Windsor,9,Brittany Brunt,3,0,1,1,-1.0,25,0,0,0,1,0,2,0,0,0,0
2009,Female,Laurier,Windsor,13,Megan Gilmore,2,3,0,5,0.6,0,2,0,0,2,0,1,0,0,5,0
2009,Female,Laurier,Windsor,15,Victoria Altomare,2,11,3,22,0.364,0,1,0,0,2,1,0,0,0,13,0
2009,Female,Laurier,Windsor,16,Kaitlin Sauder,3,8,1,17,0.412,0,2,1,0,8,0,0,0,0,10,0
2009,Female,Laurier,Windsor,2,Victoria Cowley,3,0,0,0,0.0,1,0,0,0,14,0,0,0,0,0,0
2009,Female,Laurier,Windsor,3,Alexandra Hyde,2,0,0,0,0.0,1,1,1,0,2,0,0,0,0,1,0
